id,text,event_number,player_dummy,team_dummy,weekday,month,day,time,user_screen_name,positive
811,"""rt @henryzw: with the guy from #elementary and #starwars: out of darkness.
#adelaide #sa #occ #ozcomiccon #ozâ€¦ http://t.co/yyxa4ki1ed""",3,0,0,6,4,5,12:06,reshmaw,0
9150,"""rt @v8supercars: whincup is being passed by the field Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:53,raylbowman,0
10351,"""@v8sctowtruck @nailonsignz @faketimschenken @pitlanewb you deserve a spa and a few beers after the day you had #v8sc #bathurst1000""",11,0,0,7,10,12,8:50,mickyo37,0
7160,"""a phenomenal race. action packed! #v8sc""",11,0,0,7,10,12,7:36,josephryan79,0
5723,"""anyone but wincup..... sigh... #bathurst1000""",11,0,0,7,10,12,7:28,adammckay83,0
271,"""rt @grmotorsport: thanks again for all the messages today, the support has been awesome #bestfans #v8sc""",1,0,1,7,3,2,13:04,joemafia86,1
1531,"""Ä°n the office #crysellas #ofis #office #is #taki #tas #moda #marka #firsat #stil #dekorasyon #manzaraâ€¦ http://t.co/eukug3krjl""",6,0,0,6,6,21,14:32,crysellas,0
6590,"""what an extraordinary race!!! #bathurst1000""",11,0,0,7,10,12,7:35,zathrassquared,0
2082,"""""diluk tok mat rt@gendoetdp: ngono jare antengrt @iroel_aries: ""buktine aku ndek omah #tas teko rt@gendoetdp: anteng lek tururt .""",9,0,0,6,8,23,15:44,iyunk_aries,0
10008,"""rt @bvannisselroy: ""cough ya bastard!"" - new immortal quote from chaz mostert #bathurst1000""",11,0,0,7,10,12,8:22,robert_t_bruce,0
10201,"""to win a race you only need to lead one lap. congrats chaz. heartbreak for @smclaughlin93  and @shanevg97  #v8sc""",11,1,0,7,10,12,8:36,andherethewheel,1
8839,"""3 nissans in top 10 whoop whoop!! including my fav @rickkelly #bathurst1000 #v8sc @nissan_msport""",11,1,0,7,10,12,7:49,sallyborephoto,1
2537,"""@glamadelaide your days &amp; nights look really tiring! good luck w/ tasting all this food/wine, attending all these events! ;) #adelaide""",11,0,0,6,10,11,13:51,domisteveinoz,1
4975,"""rt @speedcafe: order on lap 155 #v8sc http://t.co/ayrbapz9k5""",11,0,0,7,10,12,7:19,fredsmith914,0
10061,"""adelaide alive is out! - what's happening #adelaide ? subscribe or view here http://t.co/cdkyzi2tn2""",11,0,0,7,10,12,8:26,reddogadvertise,0
7950,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:41,brendenwoodtwo,0
4810,"""it would be great it the commentators shut up for a minute or 2. #bathurst1000""",11,0,0,7,10,12,7:18,nellyselly,0
6052,"""i'm gawping #bathurst1000""",11,0,0,7,10,12,7:31,s3_gunzel,0
1295,"""rt @scaracing: good night from new zealand. #v8sc #itm500 http://t.co/um4ckut8rv""",4,0,0,7,4,27,12:28,erebuscar9,0
3421,"""stalled in the pit. that's awkward. #bathurst1000""",11,0,0,7,10,12,7:05,declanrurenga,0
7141,"""rt @fitzysa: whincup. you're empty son!!! #bathurst1000""",11,0,0,7,10,12,7:36,bradyhall5,0
10566,"""rt @fpr_australia: while we're in a little down time. here's another look at our 2015 fpr fg x falcon v8 supercar. #thebathurst #v8sc http:â€¦""",11,0,0,7,10,12,9:10,squirrel226,0
8177,"""@skinn67 @carlhayman 
thanks mate.. what a finish!! heart break for whincup..
#bathurst1000 
#swoop100""",11,0,0,7,10,12,7:42,drew_mitchell,0
6087,"""wholly sh!t the drama at the #bathurst1000""",11,0,0,7,10,12,7:32,nz_orlena,0
5674,"""urgency from whincup's team 'save fuel' #bathurst1000""",11,0,0,7,10,12,7:27,juliesnook,1
8169,"""rt @djrpenske_17: bring out those @fordaustralia posters!! #v8sc #bathurst1000 #falconfantastic""",11,0,0,7,10,12,7:42,chazscar_55,0
10970,"""rt @mattdrake360: highs &amp; lows of #v8sc. proud of all 4 norton drivers @michaelcarus0 @j_moffat @deanfiore @tazdouglas @nissan_msport lets â€¦""",11,1,0,7,10,12,10:01,platinumcre8ive,0
9871,"""rt @v8chosenone: paul morris admits he should have given up 10 years. he then says he probably will now! #v8sc #bathurst1000""",11,0,0,7,10,12,8:14,phalkn,0
9985,"""and the winners didn't even lead a whole lap that makes the win even more amazing! #v8sc""",11,0,0,7,10,12,8:21,pizzalord1988,1
12096,"""hopefully with his results this weekend @timslade47 is over the hump #pushon #v8sc""",12,0,0,7,10,26,12:22,mattwhiteracing,0
2748,"""lowndes surprised with sixth: car was fine after repairs' but red bull star was conservative and focused... http://t.co/ml6euy726w #v8sc""",11,0,0,7,10,12,13:04,v8supercar,0
11173,"""rt @mattzel89: the car that won looked like this some hours ago #bathurst1000 http://t.co/wm3ztpjs80""",11,0,0,7,10,12,10:38,sarajessica96,1
12208,"""this beast was following me like the fin in jaws #swan #adelaide #needsmorecowbell http://t.co/07opzalmdl""",13,0,0,6,11,15,15:28,adman314,0
313,"""rt @yolotus: what do these @redbullracingau guys have to do to get attention?! @smclaughlin93 steals the show once again #v8sc http://t.co/â€¦""",1,1,0,7,3,2,13:32,muggo05,0
1591,"""the return #winston #csw14 #workcrew @campstonewall @schwartzreich http://t.co/vkzi2qblpo""",6,0,0,6,6,21,18:29,the_cody_hawk,0
7964,"""unrelated to k-pop, a big congratulations to @fpr_australia for their #bathurst1000 win, back to back wins ðŸ‘ i'm a ford fan forever""",11,0,0,7,10,12,7:41,taengperth,1
5680,"""no fuel left #bathurst1000""",11,0,0,7,10,12,7:27,honeycombstud,0
5087,"""rt @v8supercars: l155 - pit lane penalty for craig lowndes #bathurst1000 #v8sc""",11,0,0,7,10,12,7:20,dancemania97,0
8172,"""@7sport thank you for letting the last 30laps play out. one of the greatest #bathurst1000 ever. congrats to @chazmozzie super drive ðŸ""",11,1,0,7,10,12,7:42,arronskillen,1
919,"""rt @veusnoticias: lo Ãšltimo: supuesto testigo de la ""agresiÃ³n"" a winston vallenilla lo cuenta todo
http://t.co/edmomslklz #winston #agresion""",3,0,0,7,4,6,16:12,solcyre_g,0
3538,"""cmon #frosty! you can do it! @fpr_australia #bathurst1000""",11,0,0,7,10,12,7:06,coburgirl,0
7118,"""wow! the end of #bathurst1000 just epic. really gutted for @shanevg97 but what an epic end. wow!""",11,1,0,7,10,12,7:36,florajwoods,0
5704,"""order with three to go. whincup still pulling away from mostert #v8sc http://t.co/3l0byou6mv""",11,0,0,7,10,12,7:27,speedcafe,0
2359,"""#theswisscolorrun #happiest5k #adelaide #radelaide #getamongsit #findyourfun @thecolorrunaus http://t.co/mhdtoe0hxb""",10,0,0,7,9,14,12:43,marilynarnold,0
9815,"""from one sport to another! finish watching bathurst #v8sc and now on on lol #worlds""",11,0,0,7,10,12,8:12,wasarealboy,0
7421,"""rt @adelaide_fc: congratulations ambassador @nickpercat on finishing third in #bathurst1000. what a finish! #lovesbathurst @v8supercars #goâ€¦""",11,1,0,7,10,12,7:38,v8ali2,0
1088,"""supporting local businesses in south australia!!!
#adelaide #mountvandesign #support #localbusiness http://t.co/kxwdgrpyej""",4,0,0,6,4,26,11:26,tassidesign13,1
10333,"""why did i stay up all night again? oh yeah, because i'm a derp for watching the #bathurst1000. #racingderp""",11,0,0,7,10,12,8:48,lonewolfaniro,0
6156,"""what a final lap holy crap!!! #bathurst1000""",11,0,0,7,10,12,7:32,dearemilyy,0
963,"""#adelaide commong sa australian agents!1! common down to http://t.co/pdhtllmx8d""",3,0,0,7,4,6,13:44,auschinaman,0
1637,"""toffee. #cocolat #adelaide #foodporn http://t.co/rzabkg0l93""",6,0,0,7,6,22,14:03,dresdendoll,0
8411,"""from twonk to winner... amazing what can happen in this race rt @supercujo: paul morris you twonk #bathurst1000""",11,0,0,7,10,12,7:44,clintwits,0
3810,"""rt @v8supercars: svg straight out of the car and into the transporter. #bathurst1000 #v8sc""",11,0,0,7,10,12,7:08,motoringcomau,0
1127,"""i'm all hot and sweaty! it's certainly got hot in here tonight. #hypetour #adelaide@justicecrew.amazing.you guys kicked it.""",4,0,0,6,4,26,12:30,aussieannie_au,0
2397,"""#v8sc: whincup/dumbrell win the #sandown500 - check @hartungphoto's race review here: http://t.co/bmcnueh2nn""",10,0,0,7,9,14,13:13,motorsportm8,1
6616,"""rt @v8chosenone: this. is. crazy! #v8sc #bathurst1000""",11,0,0,7,10,12,7:35,_ornellar,0
5039,"""lowndes black flag #v8sc""",11,0,0,7,10,12,7:20,supercarsmaster,0
6489,"""wow. what an incredible #bathurst1000""",11,0,0,7,10,12,7:34,james_howe,0
9578,"""that was one of if not the best #bathurst1000 race i've ever seen!!""",11,0,0,7,10,12,8:03,dj_zazza,0
10217,"""rt @baronvonclutch: have to say between the #bathurst1000 the 6 hours of #fuji, a brawl between 2 drivers seems comparably tame. #nascar""",11,0,0,7,10,12,8:37,jasonbordeaux,0
11268,"""rt @craillsy: good grief; a race has broken out amongst all of the safety cars and red flags! excellent. #v8sc #bathurst1000""",11,0,0,7,10,12,10:58,dominichero2,1
2663,"""rt @holdenmsport: signing off with this photo of @craiglowndes888 &amp; @wazzaluff after todays incident,great sportsmanship! #bathurst1000 httâ€¦""",11,1,0,6,10,11,12:07,marisavitaljich,0
10469,"""my hubby got so excited @ericbana67 thinking the beast was driving at #bathurst1000 and was heartbroken to realize it wasn't you""",11,0,0,7,10,12,9:01,kyliesmiley84,0
8937,"""rt @v8supercars: it's mostert first, by 4.09sec, then moffat, and nick percat third Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:51,campbeofficial,0
11044,"""rt @whatsoninad: #adelaide massive week in #fashion this week for the adelaide fashion festival http://t.co/bvkelixrw0""",11,0,0,7,10,12,10:16,doublet6,0
2076,"""rt @ivannavilla: yo el domingo cuando la reina suprema intergalactica @beyonce la de onstage #tas http://t.co/eqgseykebh""",9,0,0,6,8,23,15:20,yeyerulez,0
6905,"""heart in your mouth to the bitter end... that's bathurst @v8supercars @v8scsafetycar #v8sc""",11,0,0,7,10,12,7:36,windersjoanne,0
7512,"""rt @v8supercars: ""what an unbelievable drive by him.. .the guy's just a freak. unbelievable. i can't believe it"" paul morris Â #bathurst1000â€¦""",11,0,0,7,10,12,7:38,twohalves45,0
11820,"""#rollingstones #adelaide stones are the only band who can play like shit have bad sound fill half the show with nothing songs &amp; still rock""",12,0,0,7,10,26,13:55,scottney_b,0
6079,"""1 lap to go and @jamiewhincup may not have enough petrol!! #bathurst1000 6.213km to go""",11,1,0,7,10,12,7:31,trevorlong,0
7677,"""from 26th to 1st! #wow #bathurst1000""",11,0,0,7,10,12,7:39,izzyyys,0
6047,"""rt @v8supercars: ""maximum save... we're not going to make it?"" cauchi to whincup Â #bathurst1000 #v8sc""",11,0,0,7,10,12,7:31,jamesf40,0
11895,"""@rollingstones; fabulous show #adelaide sa. first saw when 15 yrs old in germany, suppd by earth wind &amp; fire. great profs &amp; rock &amp; roll band""",12,0,0,7,10,26,14:47,jillwrite,0
6648,"""ford omg yyyaaasssssss #bathurst1000""",11,0,0,7,10,12,7:35,jpottss,0
6155,"""go the datto farkin #bathurst1000""",11,0,0,7,10,12,7:32,zippuli,0
11151,"""the excellent @ijasonbright is as funny in person as he is on twitter. i assure you he writes his own jokes. #v8sc""",11,1,0,7,10,12,10:33,zerogeewhiz,1
2448,"""#landing in #adelaide #flying #qantas #latergram #timelapse #hyperlapse #lights #holiday http://t.co/1e1wwr8whk""",11,0,0,5,10,10,13:24,dt_downunder,0
4855,"""624 users published 1225 tweets about #bathurst1000 in the last 5 minutes http://t.co/revbltlw2m""",11,0,0,7,10,12,7:18,trendoancl,0
1917,"""feeling the cold in #adelaide now at 278.15k... brr!""",8,0,0,6,8,2,14:29,jameslimmer,0
4082,"""#bathurst1000 is looking a little like 10-green bottles ..""",11,0,0,7,10,12,7:10,kate3015,0
4459,"""i'm a ford girl but man do i feel for svg right now #sad #deservedit #bathurst1000""",11,0,0,7,10,12,7:15,laura_4017,0
8162,"""rt @_heelz: ford baby. we won it. we won bathurst. back to fkn back baby!!!!!#bathurst1000""",11,0,0,7,10,12,7:42,des91pina,1
9332,"""congratulations to @nickpercat and @olivergavin on their third place finish at the #bathurst1000â€¦ http://t.co/dqikhqqpu4""",11,1,0,7,10,12,7:57,morrisfinance,0
11516,"""rt @ppalu78: tested and bought the best #cheese in #adelaide @woodsidecheese - thanks #briony for the super friendly service! http://t.co/fâ€¦""",11,0,0,7,10,12,11:52,woodsidecheese,1
3238,"""hmmm don't they use t8 product? #bathurst1000 #v8sc #hardieferodo #conspiracy #briatore #singapore""",11,0,0,7,10,12,7:03,dryobbo,0
665,"""rt @mcd4thltr: about to jump on in adelaide with the homie @s_dee. let's goooooooo #hardstyle #adelaide #ohmahgawd http://t.co/hrqvfkq4ro""",2,0,0,6,3,29,14:01,s_dee,0
6288,"""hahaha ead whincup #bathurst1000""",11,0,0,7,10,12,7:33,kieran_shaker,1
6540,"""woohoo ford wins at bathurst! #bathurst1000""",11,0,0,7,10,12,7:34,wrcmark44,1
6642,"""yes yes yes 2 years in a row!! #bathurst1000 ðŸ˜„""",11,0,0,7,10,12,7:35,dancekaitodance,1
10923,"""rt @markberetta: heading home from bathurst for @sunriseon7 tomorrow with a million amazing memories of today's race! keep thinking of 'wowâ€¦""",11,0,0,7,10,12,9:53,gregprichard,0
11129,"""dave reynolds started the weekend 10th in the championship. he left bathurst 16th.... #bathurst1000 @daffidreynolds""",11,1,0,7,10,12,10:30,jordannoon,0
220,"""photo: #winston - lanÃ§amento das marcas da #jti no brasil! (em jti processadora) http://t.co/wbpbmtoo6k""",1,0,0,6,3,1,19:52,fdbittencourt,0
9573,"""rt @rotor_racer: what a finish, again #bathurst1000""",11,0,0,7,10,12,8:03,dylanberderow,0
6498,"""well done @j_moffat, podium finish at bathurst. 2nd #bathurst1000 #nismo #v8sc #nissan. well done james.""",11,1,0,7,10,12,7:34,phil0stine,0
11711,"""rt @newtonmark: the heart foundation basically wants the entirety of #adelaide turned into a roadwork speed zone. http://t.co/r4nxz1dvqx saâ€¦""",11,0,0,7,10,12,12:56,maelorin,0
6241,"""its done #bathurst1000""",11,0,0,7,10,12,7:33,doonks,0
11366,"""our new bridge &amp; research institute in town #adelaide http://t.co/gfvmu01zbk""",11,0,0,7,10,12,11:18,rsrigda,0
4305,"""rt @holdenmsport: got to feel for @teknoautosports, @shanevg97 and @jonathonwebb. fought hard all day, came so close. #bathurst1000 #v8sc""",11,1,1,7,10,12,7:13,_jabelicious_,0
2264,"""tas etnik: batik 3 negeri.
kulit: asli.
dimensi: 38 x 28 x 11 cm.

#dijual #jualan #tas #tasetnikâ€¦ http://t.co/i0vuva4kdl""",10,0,0,7,9,14,14:29,ratutasetc,0
5482,"""feel for frosty and lowndes...  it's a cruel sport on its cruellest day #bathurst1000""",11,0,0,7,10,12,7:24,tickbigit,0
8332,"""rt @v8supercars: 2014 king of the mountain - chaz mostert and paul morris #v8sc #bathurst1000 http://t.co/xwrcjhmg0s""",11,0,0,7,10,12,7:43,pezstepper,0
7942,"""good to see @erebusv8  #9 finish so well. #v8sc #bathurst1000""",11,0,0,7,10,12,7:41,mickyo37,1
